7.532248120302384766e+12
1.184004053264949463e+12
1.861151645242849426e+11
2.925568909192821121e+10
4.598740497214484215e+09
7.228821065970156193e+08
1.136307952915933281e+08
1.786177513700452074e+07
2.807716079309319612e+06
4.413486073777844431e+05
6.937617185361127486e+04
1.090533229425577883e+04
1.714223619877461715e+03
2.694610801079064686e+02
4.235694389633361112e+01
6.658144083437552041e+00
1.046602482566069359e+00
1.645168297331179030e-01
2.586061825410103029e-02
4.065064817801556686e-03
6.389929200670775491e-04
1.004441430079508615e-04
1.578894780797054139e-05
2.481885607437388224e-06
3.901308841679294606e-07
6.132519013992902487e-08
9.639787820744899789e-09
1.515291008751029237e-09
2.381905996167744254e-10
3.744149567188551664e-11
5.885478269937145634e-12
9.251461204823590780e-13
1.454249433925289320e-13
2.285953936627181418e-14
3.593321254577734938e-15
5.648389248670012267e-16
8.878777833695364016e-17
1.395666841457199059e-17
2.193867184006767206e-18
3.448568869083758017e-19
5.420851057671464074e-20
8.521107539100766109e-21
1.339444174363805817e-21
2.105490029323693745e-22
3.309647649695449040e-23
5.202478953867594849e-24
8.177845538308670748e-25
1.285486366047029836e-25
2.020673036133864397e-26
3.176322695288021454e-27
