3.115852942155043492e-01
1.796865462941442948e-01
4.845859158992709553e-02
2.313601493806591303e-03
5.570335861549650919e-06
8.121706845288345624e-10
3.604946018365140464e-14
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
