7.598705200973769613e-02
1.848054022604720542e-02
4.047807749579361743e-03
8.999894097600627052e-04
2.204066215547139241e-04
6.362639359449394198e-05
2.277750941519595174e-05
1.029720766753603488e-05
5.759588714512143457e-06
3.815227705784311360e-06
2.858551182562449978e-06
2.334069081016142956e-06
2.021912877752237346e-06
1.824144674005447152e-06
1.692621248124576841e-06
1.601725409143721168e-06
1.536909997006358469e-06
1.489478016955779031e-06
1.454000850342044275e-06
1.426966944826756677e-06
1.406027917427589550e-06
1.389578048234539392e-06
1.376492478457776947e-06
1.365966247586533880e-06
1.357413469895935932e-06
1.350400968365877721e-06
1.344603744632503681e-06
1.339775033172681674e-06
1.335725163676548178e-06
1.332306827587270840e-06
