6.099036349105605659e+00
4.200006373923175218e+00
3.429210288558012465e+00
3.038108716894568406e+00
2.818501547366544457e+00
2.688766918972939735e+00
2.610112777237013848e+00
2.561812298116447284e+00
2.531991136208202153e+00
2.513575855985328733e+00
2.502262881964962382e+00
2.495397598012118134e+00
2.491323462154139357e+00
2.489001494260359326e+00
2.487781730536910541e+00
2.487251370529524497e+00
2.487137720542123898e+00
2.487267949556112967e+00
2.487550303645339245e+00
2.487927169435793839e+00
2.488331379604818316e+00
2.488719164707695164e+00
2.489119927028173418e+00
2.489560601426049846e+00
2.489956944597856658e+00
2.490235402461161041e+00
2.490537626248930270e+00
2.491007460043847654e+00
2.491390032895120399e+00
2.491395291283764912e+00
